📺央视频道,#genre#
CCTV-8,http://39.135.133.173/PLTV/88888888/224/3221225795/1.m3u8
CCTV-9,http://39.134.65.175/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.134.67.155/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.135.133.173/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.134.65.196/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.134.66.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.134.65.133/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://39.135.133.172/PLTV/88888888/224/3221225676/1.m3u8
CCTV-10,http://39.134.67.179/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.134.65.175/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.134.66.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.135.133.172/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.135.133.173/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.134.65.196/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.134.67.155/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV-11,http://39.134.65.175/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://39.134.67.179/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://39.134.67.155/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://39.134.66.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://39.134.65.133/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://39.134.65.196/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV-12,http://39.134.65.175/PLTV/88888888/224/3221225669/1.m3u8
CCTV-12,http://39.134.67.155/PLTV/88888888/224/3221225669/1.m3u8
CCTV-12,http://39.134.66.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV-12,http://39.135.133.173/PLTV/88888888/224/3221225669/1.m3u8
CCTV-12,http://39.135.133.172/PLTV/88888888/224/3221225669/1.m3u8
CCTV-12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV-13,http://39.134.65.175/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.134.67.179/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.135.133.172/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.135.133.173/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.134.66.108/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.134.67.155/PLTV/88888888/224/3221225812/1.m3u8
CCTV-13,http://39.134.65.196/PLTV/88888888/224/3221225812/1.m3u8
CCTV-14,http://39.134.65.175/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.134.67.179/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.134.66.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.134.67.155/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.135.133.172/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.135.133.173/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV-14,http://39.134.65.196/PLTV/88888888/224/3221225674/1.m3u8
CCTV-15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.67.179/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.135.133.172/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.135.133.173/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.66.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.67.155/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15,http://39.134.65.133/PLTV/88888888/224/3221225513/1.m3u8
CCTV-16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://39.134.67.155/PLTV/88888888/224/3221225893/1.m3u8
CCTV-16,http://39.134.65.196/PLTV/88888888/224/3221225893/1.m3u8
CCTV-17,http://39.134.67.155/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.135.133.172/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CCTV-17,http://39.135.133.173/PLTV/88888888/224/3221225708/1.m3u8

📡卫视频道,#genre#
广东卫视,http://39.134.65.175/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.135.133.173/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8
广东卫视,http://39.135.133.172/PLTV/88888888/224/3221225966/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
浙江卫视,http://39.134.66.108/PLTV/88888888/224/3221225959/1.m3u8
浙江卫视,http://39.134.67.155/PLTV/88888888/224/3221225959/1.m3u8
浙江卫视,http://39.134.65.133/PLTV/88888888/224/3221225959/1.m3u8
浙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225959/1.m3u8
湖南卫视,http://39.134.65.175/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.67.155/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.66.108/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.196/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.134.65.133/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.135.133.172/PLTV/88888888/224/3221225506/1.m3u8
湖南卫视,http://39.135.133.173/PLTV/88888888/224/3221225506/1.m3u8
北京卫视,http://39.134.65.175/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.196/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.135.133.172/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.66.108/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.135.133.173/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.67.155/PLTV/88888888/224/3221225678/1.m3u8
北京卫视,http://39.134.65.133/PLTV/88888888/224/3221225678/1.m3u8
湖北卫视,http://39.134.65.175/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.67.155/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.135.133.173/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8
湖北卫视,http://39.135.133.172/PLTV/88888888/224/3221225975/1.m3u8
黑龙江卫视,http://39.135.133.173/PLTV/88888888/224/3221225985/1.m3u8
黑龙江卫视,http://39.134.65.175/PLTV/88888888/224/3221225985/1.m3u8
黑龙江卫视,http://39.135.133.172/PLTV/88888888/224/3221225985/1.m3u8
黑龙江卫视,http://39.134.67.155/PLTV/88888888/224/3221225985/1.m3u8
黑龙江卫视,http://39.134.65.196/PLTV/88888888/224/3221225985/1.m3u8
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8
安徽卫视,http://39.134.67.155/PLTV/88888888/224/3221225925/1.m3u8
重庆卫视,http://39.134.67.179/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.65.175/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.67.155/PLTV/88888888/224/3221225963/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8
东方卫视,http://39.134.65.175/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.66.108/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.67.155/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.196/PLTV/88888888/224/3221225672/1.m3u8
东方卫视,http://39.134.65.133/PLTV/88888888/224/3221225672/1.m3u8
东南卫视,http://39.134.65.133/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.67.155/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.65.196/PLTV/88888888/224/3221225950/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8
贵州卫视,http://39.134.67.179/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.65.175/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.135.133.173/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.135.133.172/PLTV/88888888/224/3221225974/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8
海南卫视,http://39.134.65.175/PLTV/88888888/224/3221225978/1.m3u8
海南卫视,http://39.134.67.155/PLTV/88888888/224/3221225978/1.m3u8
河北卫视,http://39.134.65.175/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.134.67.155/PLTV/88888888/224/3221225961/1.m3u8
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8
河南卫视,http://39.134.65.175/PLTV/88888888/224/3221225988/1.m3u8
河南卫视,http://39.134.65.133/PLTV/88888888/224/3221225988/1.m3u8
吉林卫视,http://39.134.65.175/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.135.133.173/PLTV/88888888/224/3221225981/1.m3u8
吉林卫视,http://39.135.133.172/PLTV/88888888/224/3221225981/1.m3u8
江苏卫视,http://39.134.65.175/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.67.155/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.65.196/PLTV/88888888/224/3221225503/1.m3u8
江苏卫视,http://39.134.66.108/PLTV/88888888/224/3221225503/1.m3u8
江西卫视,http://39.134.65.133/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.67.155/PLTV/88888888/224/3221225935/1.m3u8
江西卫视,http://39.134.65.196/PLTV/88888888/224/3221225935/1.m3u8
辽宁卫视,http://39.134.65.175/PLTV/88888888/224/3221226089/1.m3u8
辽宁卫视,http://39.135.133.172/PLTV/88888888/224/3221226089/1.m3u8
辽宁卫视,http://39.135.133.173/PLTV/88888888/224/3221226089/1.m3u8
辽宁卫视,http://39.134.67.179/PLTV/88888888/224/3221226089/1.m3u8
辽宁卫视,http://39.134.65.196/PLTV/88888888/224/3221226089/1.m3u8
辽宁卫视,http://39.134.65.133/PLTV/88888888/224/3221226089/1.m3u8
山东卫视,http://39.134.67.155/PLTV/88888888/224/3221225952/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
四川卫视,http://39.134.65.175/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.135.133.172/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.135.133.173/PLTV/88888888/224/3221225970/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
深圳卫视,http://39.134.67.179/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.196/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.66.108/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.67.155/PLTV/88888888/224/3221225668/1.m3u8
深圳卫视,http://39.134.65.133/PLTV/88888888/224/3221225668/1.m3u8
天津卫视,http://39.134.67.179/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.65.175/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.135.133.172/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.134.67.155/PLTV/88888888/224/3221225972/1.m3u8
天津卫视,http://39.135.133.173/PLTV/88888888/224/3221225972/1.m3u8

☘️广东频道,#genre#

☘️天津频道,#genre#

☘️四川频道,#genre#
康巴卫视,http://39.134.66.108/PLTV/88888888/224/3221225527/1.m3u8

☘️吉林频道,#genre#
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8
延边卫视,http://39.134.67.155/PLTV/88888888/224/3221226040/1.m3u8
延边卫视,http://39.134.65.133/PLTV/88888888/224/3221226040/1.m3u8

☘️黑龙江频道,#genre#
黑龙江少儿,http://39.134.67.179/PLTV/88888888/224/3221225979/1.m3u8
黑龙江少儿,http://39.134.65.175/PLTV/88888888/224/3221225979/1.m3u8
黑龙江少儿,http://39.134.67.108/PLTV/88888888/224/3221225979/1.m3u8
黑龙江少儿,http://39.135.133.173/PLTV/88888888/224/3221225979/1.m3u8
黑龙江少儿,http://39.134.67.155/PLTV/88888888/224/3221225979/1.m3u8
黑龙江少儿,http://39.134.65.196/PLTV/88888888/224/3221225979/1.m3u8
黑龙江少儿,http://39.135.133.172/PLTV/88888888/224/3221225979/1.m3u8

🎬电影频道,#genre#
黑莓电影,http://39.134.65.175/PLTV/88888888/224/3221225681/1.m3u8
黑莓电影,http://39.134.67.179/PLTV/88888888/224/3221225681/1.m3u8
黑莓电影,http://39.134.65.196/PLTV/88888888/224/3221225681/1.m3u8
黑莓电影,http://39.134.65.133/PLTV/88888888/224/3221225681/1.m3u8

🏀体育频道,#genre#
超级体育,http://39.134.67.179/PLTV/88888888/224/3221225635/1.m3u8
超级体育,http://39.134.67.155/PLTV/88888888/224/3221225635/1.m3u8
超级体育,http://39.134.65.196/PLTV/88888888/224/3221225635/1.m3u8
超级体育,http://39.134.66.108/PLTV/88888888/224/3221225635/1.m3u8
超级体育,http://39.134.65.133/PLTV/88888888/224/3221225635/1.m3u8
精品体育,http://39.134.65.133/PLTV/88888888/224/3221225526/1.m3u8
精品体育,http://39.134.65.196/PLTV/88888888/224/3221225526/1.m3u8

🪁动画频道,#genre#
黑莓动画,http://39.134.65.175/PLTV/88888888/224/3221225529/1.m3u8

🎵音乐频道,#genre#

🕘️更新时间,#genre#
2025-05-11 23:12:00,http://39.134.65.175/PLTV/88888888/224/3221225816/1.m3u8
